OUT,192.168.15.207,239.255.255.250,UDP,65166,1900,1486869699178,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,175,,,,
OUT,192.168.15.207,192.168.15.1,UDP,63744,53,1486869699522,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,81,,,,
OUT,192.168.15.207,192.168.15.1,UDP,63744,53,1486869699522,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,81,,,,
OUT,192.168.15.207,239.255.255.250,UDP,65166,1900,1486869699584,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,175,,,,
OUT,192.168.15.207,192.168.15.1,UDP,59234,53,1486869699599,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,81,,,,
OUT,192.168.15.207,192.168.15.1,UDP,51054,53,1486869699599,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,76,,,,
OUT,192.168.15.207,148.201.129.173,TCP,64726,13000,1486869699600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,66,,,,
OUT,192.168.15.207,148.201.129.171,TCP,64728,443,1486869699646,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,66,,,,
OUT,192.168.15.207,148.201.129.169,TCP,64730,443,1486869699662,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,66,,,,
OUT,192.168.15.207,192.168.15.1,UDP,56500,53,1486869700040,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,85,,,,
OUT,192.168.15.207,192.168.15.1,UDP,59071,53,1486869700040,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,82,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60505,53,1486869700040,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,79,,,,
OUT,192.168.15.207,192.168.15.1,UDP,59071,53,1486869700040,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,82,,,,
OUT,192.168.15.207,192.168.15.1,UDP,56500,53,1486869700040,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,85,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60505,53,1486869700040,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,79,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60482,53,1486869700042,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,76,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60482,53,1486869700042,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,76,,,,
OUT,192.168.15.207,192.168.15.1,UDP,57895,53,1486869700042,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,74,,,,
OUT,192.168.15.207,192.168.15.1,UDP,57895,53,1486869700042,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,74,,,,
OUT,192.168.15.207,192.168.15.1,UDP,63744,53,1486869700084,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,81,,,,
OUT,192.168.15.207,239.255.255.250,UDP,51055,1900,1486869700116,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,215,,,,
OUT,FE80:0000:0000:0000:D50C:FEAA:C3B6:D7A0,FF02:0000:0000:0000:0000:0000:0001:0002,UDP,546,547,1486869700209,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,166,,,,
OUT,192.168.15.207,192.168.15.1,UDP,64778,53,1486869700591,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,83,,,,
OUT,192.168.15.207,192.168.15.1,UDP,64778,53,1486869700591,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,83,,,,
OUT,192.168.15.207,192.168.15.1,UDP,51054,53,1486869700600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,76,,,,
OUT,192.168.15.207,192.168.15.1,UDP,59234,53,1486869700600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,81,,,,
OUT,192.168.15.207,192.168.15.1,UDP,56500,53,1486869700600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,85,,,,
OUT,192.168.15.207,192.168.15.1,UDP,59071,53,1486869700600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,82,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60505,53,1486869700600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,79,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60482,53,1486869700600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,76,,,,
OUT,192.168.15.207,192.168.15.1,UDP,57895,53,1486869700600,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,74,,,,
OUT,192.168.15.207,239.255.255.250,UDP,51055,1900,1486869701131,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,215,,,,
OUT,192.168.15.207,192.168.15.1,UDP,64778,53,1486869701148,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,83,,,,
OUT,192.168.15.207,192.168.15.1,UDP,63744,53,1486869701148,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,81,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60482,53,1486869701601,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,76,,,,
OUT,192.168.15.207,192.168.15.1,UDP,60505,53,1486869701601,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,79,,,,
OUT,192.168.15.207,192.168.15.1,UDP,59071,53,1486869701601,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,82,,,,
OUT,192.168.15.207,192.168.15.1,UDP,56500,53,1486869701601,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,85,,,,
