OUT,148.201.186.92,148.201.129.43,TCP,55405,445,1486063022826,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,55,,,,
IN,148.201.186.92,148.201.129.43,TCP,55405,445,1486063022827,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,66,,,,
IN,148.201.186.92,148.201.129.43,TCP,55405,445,1486063022889,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,55,,,,
OUT,148.201.186.92,148.201.129.43,TCP,55405,445,1486063022889,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,66,,,,
OUT,148.201.186.92,104.239.163.29,TCP,56744,443,1486063023287,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,845,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063023501,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,1434,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063023501,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,1434,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063023501,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,182,,,,
OUT,148.201.186.92,104.239.163.29,TCP,56744,443,1486063023501,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,54,,,,
OUT,148.201.186.92,104.239.163.29,TCP,56744,443,1486063026287,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,845,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063026508,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,1434,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063026508,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,182,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063026508,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,1434,,,,
OUT,148.201.186.92,104.239.163.29,TCP,56744,443,1486063026509,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,66,,,,
OUT,148.201.186.92,104.239.163.29,TCP,56744,443,1486063026509,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,54,,,,
OUT,148.201.186.92,239.255.255.250,UDP,63715,1900,1486063029034,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,215,,,,
OUT,148.201.186.92,104.239.163.29,TCP,56744,443,1486063029282,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,845,,,,
OUT,FE80:0000:0000:0000:D50C:FEAA:C3B6:D7A0,FF02:0000:0000:0000:0000:0000:0001:0002,UDP,546,547,1486063029283,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,166,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063029494,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,1434,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063029495,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,1434,,,,
IN,148.201.186.92,104.239.163.29,TCP,56744,443,1486063029495,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,182,,,,
OUT,148.201.186.92,104.239.163.29,TCP,56744,443,1486063029495,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,54,,,,
IN,148.201.186.92,40.97.125.114,TCP,56171,443,1486063029525,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,139,,,,
OUT,148.201.186.92,40.97.125.114,TCP,56171,443,1486063029575,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,54,,,,
OUT,148.201.186.92,239.255.255.250,UDP,63715,1900,1486063030035,\Device\NPF_{9EDB92D0-B575-484F-9046-9E025A04B3B6},4C:0B:BE:0E:C3:DA,215,,,,
