OUT,192.168.1.70,192.168.1.254,UDP,54732,53,1487469020871,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,78,,,,
IN,192.168.1.70,192.168.1.254,UDP,54732,53,1487469020892,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,133,,,,
OUT,192.168.1.70,108.160.172.236,TCP,54322,443,1487469020897,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,66,,,,
IN,192.168.1.70,108.160.172.236,TCP,54322,443,1487469020956,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,66,,,,
OUT,192.168.1.70,108.160.172.236,TCP,54322,443,1487469020956,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,54,,,,
OUT,192.168.1.70,108.160.172.236,TCP,54322,443,1487469020957,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,54,,,,
IN,192.168.1.70,108.160.172.236,TCP,54322,443,1487469021021,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,54,,,,
OUT,192.168.1.70,108.160.172.236,TCP,54322,443,1487469021021,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,54,,,,
OUT,192.168.1.70,148.201.129.173,TCP,54320,13000,1487469022303,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,66,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023366,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023366,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,823,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023367,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,390,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023368,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
OUT,192.168.1.70,131.253.14.231,TCP,54308,443,1487469023368,\Device\NPF_{3AD60F14-F966-48FA-8092-058962BD5D3E},D8:FC:93:2F:65:FC,1466,,,,
