IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076372,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1393,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076400,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076400,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076402,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076407,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076407,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076407,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076407,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076407,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076407,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076407,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,819,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076417,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076417,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076417,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076419,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076419,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076419,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076419,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076419,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076419,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,148.201.2.75,TCP,59256,443,1487433076459,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,148.201.2.75,TCP,59256,443,1487433076461,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1414,,,,
IN,192.168.1.72,148.201.2.75,TCP,59256,443,1487433076463,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,515,,,,
OUT,192.168.1.72,148.201.2.75,TCP,59256,443,1487433076463,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076490,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,486,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076510,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076510,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076515,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076515,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076515,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076515,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076515,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076515,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076515,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,819,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076527,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076527,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076531,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076531,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076539,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076539,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076539,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076539,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076591,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,995,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076591,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,194.68.30.23,TCP,59202,4070,1487433076594,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
