IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449958933,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449958933,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449958933,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449958933,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,193.235.51.113,TCP,49203,80,1487449958933,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959000,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959000,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959000,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959000,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959000,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959000,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959000,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959003,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959003,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959003,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959003,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959003,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959004,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959007,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959007,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959007,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959007,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959007,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959007,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959007,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959008,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
OUT,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959008,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,192.168.1.72,193.235.51.113,TCP,49203,80,1487449959010,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,1466,,,,
