OUT,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961624,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,66,,,,
IN,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961625,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,66,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961625,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961627,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,248,,,,
IN,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961628,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961628,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961628,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961629,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961629,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,66,,,,
IN,148.201.187.48,148.201.2.75,TCP,55422,443,1487167961629,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961631,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,66,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961631,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961632,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,196,,,,
IN,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961634,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961634,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961635,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961635,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55426,443,1487167961635,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,66,,,,
IN,148.201.187.48,148.201.2.75,TCP,55424,443,1487167961638,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
IN,148.201.187.48,148.201.2.75,TCP,55426,443,1487167961638,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,66,,,,
OUT,148.201.187.48,148.201.2.75,TCP,55426,443,1487167961638,\Device\NPF_{9F6DEA20-B9B9-4AC7-AE99-F64E27D50023},5C:E0:C5:A6:DB:5F,54,,,,
